frame,time_s,F_roi1,F_roi2,F_roi3,F_roi4,F_roi5,F_roi6,F_roi7,F_roi8,F_roi9,F_roi10,F_roi11,F_roi12,F_roi13,F_roi14,F_roi15,F_roi16,F_roi17,F_roi18,F_roi19,F_roi20,F0_roi1,FF0_roi1,F0_roi2,FF0_roi2,F0_roi3,FF0_roi3,F0_roi4,FF0_roi4,F0_roi5,FF0_roi5,F0_roi6,FF0_roi6,F0_roi7,FF0_roi7,F0_roi8,FF0_roi8,F0_roi9,FF0_roi9,F0_roi10,FF0_roi10,F0_roi11,FF0_roi11,F0_roi12,FF0_roi12,F0_roi13,FF0_roi13,F0_roi14,FF0_roi14,F0_roi15,FF0_roi15,F0_roi16,FF0_roi16,F0_roi17,FF0_roi17,F0_roi18,FF0_roi18,F0_roi19,FF0_roi19,F0_roi20,FF0_roi20,FF0_roi1_smooth,FF0_roi2_smooth,FF0_roi3_smooth,FF0_roi4_smooth,FF0_roi5_smooth,FF0_roi6_smooth,FF0_roi7_smooth,FF0_roi8_smooth,FF0_roi9_smooth,FF0_roi10_smooth,FF0_roi11_smooth,FF0_roi12_smooth,FF0_roi13_smooth,FF0_roi14_smooth,FF0_roi15_smooth,FF0_roi16_smooth,FF0_roi17_smooth,FF0_roi18_smooth,FF0_roi19_smooth,FF0_roi20_smooth
313,5.216666666666667,26.757184982299805,32.28403854370117,34.27098083496094,30.909574508666992,31.8783016204834,31.354660034179688,21.552892684936523,17.01112937927246,18.402400970458984,18.188692092895508,16.762847900390625,15.680469512939453,17.386571884155273,16.700271606445312,14.651267051696777,14.127202987670898,13.942856788635254,13.024178504943848,10.637479782104492,12.865100860595703,26.57652053833008,1.0067978968017715,32.306505584716795,0.999304566043,34.14685287475586,1.0036351215340504,31.086957931518555,0.9942939600831217,31.910779190063476,0.9989822382779613,31.28795623779297,1.0021319320405513,20.49257125854492,1.0517417464609022,15.812025260925292,1.0758349483105365,16.957833099365235,1.0851858762041846,16.66562614440918,1.091389662487855,14.909623908996583,1.1242971655559864,14.038421630859375,1.1169681268491405,15.417634010314941,1.127706875939787,14.754776573181152,1.1318552689439139,12.876751136779784,1.1378077355124503,12.251357650756836,1.1531132622512397,12.155015563964843,1.1470867079735136,11.107542991638184,1.1725526081464206,9.071129608154298,1.1726742138644075,11.176677894592284,1.1510666212202774,1.032396624338275,1.0204188748921745,1.023747739875446,1.0120137643583156,1.016828003257079,1.0190311364473954,1.0793595218764278,1.1100486881713998,1.1145290938133248,1.1195339492282734,1.155903690851161,1.158189685234952,1.1661812155405613,1.1711997055734253,1.1863556287738508,1.2027206680938136,1.1970643094361761,1.2251342486345227,1.2325807000850357,1.2045105542472765
314,5.233333333333333,28.555580139160156,33.78626251220703,35.64410400390625,32.51536560058594,33.55248260498047,33.015037536621094,23.21714210510254,18.619930267333984,20.007265090942383,19.765254974365234,18.319639205932617,17.396270751953125,18.97832489013672,18.2442569732666,16.054203033447266,15.885977745056152,15.657295227050781,14.660990715026855,12.152536392211914,14.439932823181152,26.57652053833008,1.0744664674209616,32.306505584716795,1.0458036825929655,34.14685287475586,1.0438474120775354,31.086957931518555,1.0459487760820476,31.910779190063476,1.0514466727728227,31.28795623779297,1.055199556203098,20.49257125854492,1.1329540745367195,15.812025260925292,1.1775803516673853,16.957833099365235,1.1798243899269945,16.66562614440918,1.1859893413603235,14.909623908996583,1.2287123617436388,14.038421630859375,1.2391899324146596,15.417634010314941,1.2309492414620524,14.754776573181152,1.2364983558224842,12.876751136779784,1.2467588185028866,12.251357650756836,1.296670801547842,12.155015563964843,1.2881345272373743,11.107542991638184,1.3199130290167436,9.071129608154298,1.3396938327601065,11.176677894592284,1.2919700253836393,1.0341542378172222,1.0208400219670626,1.0237931090572885,1.0137024963549377,1.0187442001062146,1.0209787561083457,1.0803818381470431,1.1110547126428292,1.116947034927678,1.1223472030014725,1.1590466938137716,1.1616931973794933,1.1686605263064613,1.1733791984540853,1.1865938366091862,1.206330772320657,1.2003234048111164,1.2284228023600352,1.2356163989661828,1.2063182146581126
315,5.25,27.380931854248047,32.838382720947266,34.7337646484375,31.515169143676758,32.542972564697266,31.964250564575195,22.025226593017578,17.426633834838867,18.860233306884766,18.66073989868164,17.196889877319336,16.23805046081543,17.834745407104492,17.123336791992188,14.930453300476074,14.69715690612793,14.524468421936035,13.509109497070312,11.057119369506836,13.312248229980469,26.57652053833008,1.0302677438439618,32.306505584716795,1.0164634684749714,34.14685287475586,1.0171878730913892,31.086957931518555,1.013774625780416,31.910779190063476,1.019811279783185,31.28795623779297,1.0216151646864464,20.49257125854492,1.0747907773571155,15.812025260925292,1.1021126988649328,16.957833099365235,1.112184156806611,16.66562614440918,1.1197142991799178,14.909623908996583,1.1534086964422086,14.038421630859375,1.1566863346746057,15.417634010314941,1.1567757669673842,14.754776573181152,1.1605283690378763,12.876751136779784,1.1594891554462299,12.251357650756836,1.1996349568017062,12.155015563964843,1.1949362257499487,11.107542991638184,1.2162104173029122,9.071129608154298,1.2189352205448896,11.176677894592284,1.1910738016724502,1.0355680941826004,1.0209873305562973,1.0235273394925686,1.0151943233231633,1.0204903647149037,1.0227647459496494,1.0807719734051997,1.1111154068931373,1.118939183170283,1.1248112485868353,1.1615862482744028,1.1643192498456376,1.169564968015664,1.174286001057745,1.1857979646186785,1.2094528048067161,1.2031011431476015,1.231142267822353,1.2381138402152658,1.2071114971134447
316,5.266666666666667,27.325908660888672,32.78545379638672,34.70579528808594,31.4637508392334,32.5015869140625,31.91289520263672,21.971567153930664,17.34296989440918,18.813961029052734,18.59332275390625,17.162029266357422,16.17593765258789,17.818775177001953,17.125755310058594,14.959806442260742,14.673018455505371,14.465349197387695,13.550826072692871,11.075777053833008,13.289597511291504,26.57652053833008,1.0281973752537614,32.306505584716795,1.0148251320593613,34.14685287475586,1.0163687826629346,31.086957931518555,1.0121206104677363,31.910779190063476,1.0185143621996855,31.28795623779297,1.0199737867214504,20.49257125854492,1.0721722948636343,15.812025260925292,1.0968215398230587,16.957833099365235,1.1094554899090838,16.66562614440918,1.1156690179410842,14.909623908996583,1.1510705683194142,14.038421630859375,1.1522618480862414,15.417634010314941,1.15573992514549,14.754776573181152,1.1606922832831656,12.876751136779784,1.1617687010764026,12.251357650756836,1.1976646893986427,12.155015563964843,1.1900724537344192,11.107542991638184,1.2199661151790278,9.071129608154298,1.2209920409335433,11.176677894592284,1.1890471960117535,1.0365240614171156,1.0209022308189402,1.0229760306431626,1.0164755148927123,1.021998746899302,1.0243015255417722,1.0806587734725328,1.110387709188214,1.1203462629861598,1.1267776325470418,1.1635801700419859,1.1661479941573851,1.1692351881564111,1.1742167433873478,1.1840036892496741,1.2119744919531676,1.2054254976598293,1.2332740635088792,1.2399940374476668,1.2070138307231064
317,5.283333333333333,27.79616928100586,33.09050369262695,35.008243560791016,31.89243507385254,32.903663635253906,32.33196258544922,22.328641891479492,17.697837829589844,19.166929244995117,18.97748565673828,17.59345245361328,16.61557388305664,18.20339012145996,17.469467163085938,15.328886032104492,15.10115909576416,14.890425682067871,13.93972396850586,11.445499420166016,13.667449951171875,26.57652053833008,1.0458919647106075,32.306505584716795,1.0242674994933851,34.14685287475586,1.0252260637076738,31.086957931518555,1.0259104523545974,31.910779190063476,1.0311143905097622,31.28795623779297,1.0333676747602705,20.49257125854492,1.0895968890272358,15.812025260925292,1.11926445458728,16.957833099365235,1.1302699544620811,16.66562614440918,1.1387202312290354,14.909623908996583,1.1800064549580795,14.038421630859375,1.1835784905143574,15.417634010314941,1.1806863562386583,14.754776573181152,1.1839872380608671,12.876751136779784,1.190431178585155,12.251357650756836,1.2326110726864035,12.155015563964843,1.225043736366123,11.107542991638184,1.2549781692494693,9.071129608154298,1.2617501804711653,11.176677894592284,1.2228544188237476,1.037651490253797,1.0209188467788197,1.022489939914594,1.0179388794830935,1.0237092599756321,1.0260424628886526,1.0809261989117753,1.110059702648781,1.1220317399485658,1.1290467107723874,1.1658654996086901,1.1682608102814738,1.1691764149046402,1.1744614486975937,1.1824119553211028,1.214892952959988,1.2081436558521403,1.235811797094559,1.2424742578355834,1.2073457971984938
318,5.3,27.51993751525879,32.79959487915039,34.66733169555664,31.573482513427734,32.62962341308594,32.08753204345703,22.162508010864258,17.52117156982422,19.013582229614258,18.818727493286133,17.382978439331055,16.41666603088379,17.970827102661133,17.276905059814453,15.130586624145508,14.916786193847656,14.729483604431152,13.752256393432617,11.288870811462402,13.474328994750977,26.57652053833008,1.035498137371597,32.306505584716795,1.0152628483182924,34.14685287475586,1.0152423657521177,31.086957931518555,1.0156504403866389,31.910779190063476,1.0225266897665193,31.28795623779297,1.025555386219131,20.49257125854492,1.0814898594837392,15.812025260925292,1.1080915493553234,16.957833099365235,1.1212271118723285,16.66562614440918,1.1291941466957276,14.909623908996583,1.1658898001338605,14.038421630859375,1.1694096717252414,15.417634010314941,1.165602133935597,14.754776573181152,1.170936406534113,12.876751136779784,1.1750313773579197,12.251357650756836,1.217561891430552,12.155015563964843,1.2118029406806077,11.107542991638184,1.238100667608074,9.071129608154298,1.2444834655779269,11.176677894592284,1.2055754958519818,1.0385556382782641,1.020698257777418,1.0218169146649116,1.0191244416930891,1.025128920649316,1.027489283830485,1.0812282149316772,1.1098308938288315,1.1233870949179796,1.1309099111349759,1.167718892587467,1.169925179606407,1.1687961258864825,1.1743867579806668,1.1805971205256034,1.217366760926008,1.2104247075574472,1.2377927935782567,1.2443487247981702,1.2072746368586984
319,5.316666666666666,27.566049575805664,32.93292999267578,34.81318664550781,31.661348342895508,32.73159408569336,32.16044998168945,22.066619873046875,17.388256072998047,18.946935653686523,18.74248504638672,17.355810165405273,16.30387306213379,17.81861114501953,17.17215919494629,14.981154441833496,14.831665992736816,14.598480224609375,13.634939193725586,11.143535614013672,13.346476554870605,26.57652053833008,1.037233205003207,32.306505584716795,1.0193900391460267,34.14685287475586,1.0195137681705526,31.086957931518555,1.0184768935140671,31.910779190063476,1.025722182800396,31.28795623779297,1.02788592956553,20.49257125854492,1.0768106937212973,15.812025260925292,1.0996855738630738,16.957833099365235,1.1172969767225591,16.66562614440918,1.1246193142688647,14.909623908996583,1.1640676030018868,14.038421630859375,1.1613750812480572,15.417634010314941,1.1557292859006933,14.754776573181152,1.1638372909122232,12.876751136779784,1.1634265726424515,12.251357650756836,1.2106140736019229,12.155015563964843,1.2010252185845411,11.107542991638184,1.2275387278707848,9.071129608154298,1.2284617346880844,11.176677894592284,1.1941362792004728,1.039094792746371,1.0202732698651675,1.020992973761819,1.019854808227668,1.0260910498906526,1.028441641042774,1.0815317310463208,1.1096708797104546,1.1240686603463703,1.131919156260731,1.168746755800285,1.1707153882549914,1.1678985691890684,1.17374235053273,1.1781254517960933,1.2187635046343317,1.2116259878228541,1.2385299983943363,1.2448408852376165,1.2062724387530872
320,5.333333333333333,28.124080657958984,33.41535186767578,35.325923919677734,32.152286529541016,33.20024490356445,32.6307258605957,22.56724739074707,17.967378616333008,19.529848098754883,19.322757720947266,17.82127571105957,16.8812313079834,18.381519317626953,17.715084075927734,15.560707092285156,15.399872779846191,15.193465232849121,14.206708908081055,11.731751441955566,13.875,26.57652053833008,1.0582303510121625,32.306505584716795,1.034322693305572,34.14685287475586,1.0345294205954054,31.086957931518555,1.0342693099906808,31.910779190063476,1.040408468430708,31.28795623779297,1.0429165015636526,20.49257125854492,1.1012404010227392,15.812025260925292,1.1363110240364989,16.957833099365235,1.151671206121608,16.66562614440918,1.1594378485100887,14.909623908996583,1.1952867369314444,14.038421630859375,1.2025020869066174,15.417634010314941,1.1922399575271452,14.754776573181152,1.2006338413912245,12.876751136779784,1.2084342492136237,12.251357650756836,1.2569931609901908,12.155015563964843,1.2499749714753279,11.107542991638184,1.279014532626697,9.071129608154298,1.2933065614462789,11.176677894592284,1.2414243419069337,1.0400030910036602,1.020277645494167,1.0206827580053197,1.0207274346469117,1.02712498454524,1.0294585755516923,1.0826976314005452,1.1106906183180847,1.125072650367209,1.1331286278052346,1.1701628253750482,1.171772287185736,1.1675800315085587,1.1737394295905916,1.176658146992219,1.2204734295536326,1.2131180185612833,1.2396569595191873,1.24588461229096,1.2061235608407221
321,5.35,27.60659408569336,32.848079681396484,34.776222229003906,31.68321418762207,32.751495361328125,32.16243362426758,22.117630004882812,17.54253578186035,19.071226119995117,18.872840881347656,17.434206008911133,16.393695831298828,17.928617477416992,17.248035430908203,15.151433944702148,14.889630317687988,14.66580581665039,13.704580307006836,11.217020988464355,13.358054161071777,26.57652053833008,1.0387587813038826,32.306505584716795,1.016763623514141,34.14685287475586,1.0184312550429304,31.086957931518555,1.0191802703055413,31.910779190063476,1.0263458365042504,31.28795623779297,1.0279493291229524,20.49257125854492,1.0792998948660617,15.812025260925292,1.1094426863338942,16.957833099365235,1.1246263604698994,16.66562614440918,1.1324411526943396,14.909623908996583,1.1693256728220487,14.038421630859375,1.16777343367876,15.417634010314941,1.1628643840826753,14.754776573181152,1.1689797771834034,12.876751136779784,1.1766503665218164,12.251357650756836,1.2153453308718134,12.155015563964843,1.2065641330916201,11.107542991638184,1.2338084414639416,9.071129608154298,1.2365627516093536,11.176677894592284,1.1951721510677988,1.0409686419818371,1.0204458688576952,1.0207313992047575,1.0213753043564346,1.0278687700585525,1.0301576243098232,1.0840023337485971,1.112107201164789,1.1257869112752314,1.1338174532087373,1.170955591830823,1.1719938503881322,1.1668175091330082,1.173452112776793,1.1759379179849956,1.2213869272880475,1.213766139107294,1.2399828054707447,1.2462079975556648,1.2056601080329685
322,5.366666666666666,27.502561569213867,32.908687591552734,34.78646469116211,31.59121322631836,32.65110778808594,32.089515686035156,21.996793746948242,17.37021827697754,18.9306697845459,18.752717971801758,17.26219367980957,16.23042869567871,17.813234329223633,17.136940002441406,15.034356117248535,14.737812042236328,14.528571128845215,13.62932014465332,11.179705619812012,13.314261436462402,26.57652053833008,1.0348443292096194,32.306505584716795,1.0186396515481022,34.14685287475586,1.0187312083708628,31.086957931518555,1.016220798957255,31.910779190063476,1.0231999536461645,31.28795623779297,1.025618785776553,20.49257125854492,1.073403306467757,15.812025260925292,1.09854480943076,16.957833099365235,1.11633778169774,16.66562614440918,1.1252333281274722,14.909623908996583,1.1577886729519333,14.038421630859375,1.1561434128749095,15.417634010314941,1.155380541353229,14.754776573181152,1.1614503220326742,12.876751136779784,1.1675581796642787,12.251357650756836,1.202953375646975,12.155015563964843,1.195273757766061,11.107542991638184,1.227032851001661,9.071129608154298,1.2324491108320461,11.176677894592284,1.191253927332411,1.0412199161586375,1.0203407788616934,1.020635689857975,1.021365083427251,1.0278821789740993,1.030123357129629,1.08457180071136,1.1127994658822085,1.1253165332032653,1.1331191323498688,1.1701897236742966,1.1702630064359796,1.1642164271846795,1.1715320021036866,1.1744207200070755,1.220238335693883,1.2124208747104965,1.2382973961974062,1.2443738470355847,1.2034991632002487
323,5.383333333333334,27.40989112854004,32.85252380371094,34.71977996826172,31.585500717163086,32.59034729003906,32.01900863647461,21.912891387939453,17.28693962097168,18.805116653442383,18.62248992919922,17.201473236083984,16.177997589111328,17.737125396728516,17.072097778320312,14.915109634399414,14.715737342834473,14.544377326965332,13.514217376708984,11.113911628723145,13.270637512207031,26.57652053833008,1.031357400191196,32.306505584716795,1.0169011847339022,34.14685287475586,1.0167783278771618,31.086957931518555,1.0160370399298242,31.910779190063476,1.0212958792365432,31.28795623779297,1.023365297276867,20.49257125854492,1.0693090247912298,15.812025260925292,1.0932780169338079,16.957833099365235,1.1089339388619348,16.66562614440918,1.117419157722226,14.909623908996583,1.15371610585727,14.038421630859375,1.1524085837077809,15.417634010314941,1.1504440554797029,14.754776573181152,1.1570556621881494,12.876751136779784,1.1582975764591332,12.251357650756836,1.2011515590621418,12.155015563964843,1.196574142618465,11.107542991638184,1.2166702741445663,9.071129608154298,1.225195990886574,11.176677894592284,1.1873508065064564,1.0415816788703933,1.0205059709595512,1.020909432285477,1.0214443116913106,1.0279280001342943,1.030131996624641,1.085559370768997,1.1142378904386003,1.1251812759620794,1.1326192582666867,1.1697910848643795,1.1687590686924012,1.1615346250934933,1.1697959546838148,1.1736492255510194,1.2195698867981268,1.2114627364614434,1.2370631377044563,1.243189775552724,1.2019572054940824
324,5.4,27.66072654724121,32.95515060424805,34.83116912841797,31.736602783203125,32.77738571166992,32.2091064453125,22.111358642578125,17.473838806152344,18.999210357666016,18.799028396606445,17.364974975585938,16.387516021728516,17.92617416381836,17.293682098388672,15.128752708435059,14.898681640625,14.692097663879395,13.71786117553711,11.27021312713623,13.439597129821777,26.57652053833008,1.040795634151861,32.306505584716795,1.0200778452448322,34.14685287475586,1.0200403901399655,31.086957931518555,1.0208976656099857,31.910779190063476,1.0271571720779633,31.28795623779297,1.0294410475557643,20.49257125854492,1.0789938638548449,15.812025260925292,1.1050980831237178,16.957833099365235,1.1203796054802069,16.66562614440918,1.1280121270998844,14.909623908996583,1.1646822939046622,14.038421630859375,1.1673332268141414,15.417634010314941,1.1627059088200637,14.754776573181152,1.172073464658376,12.876751136779784,1.1748889566734653,12.251357650756836,1.2160841324965013,12.155015563964843,1.2087271782223026,11.107542991638184,1.2350041035955464,9.071129608154298,1.2424266451892731,11.176677894592284,1.202467965577176,1.041744633763124,1.0206222683579977,1.0212028240632613,1.021354388143021,1.0277410791594837,1.0299055773023125,1.0864426067392947,1.1156394771962306,1.1248672656013001,1.1319231283156372,1.1690955573359147,1.1667546306459637,1.1581508650314671,1.1674772160599036,1.1728480894792164,1.2184912199501754,1.210129923541568,1.235402966257603,1.241691950025157,1.2001041526177225
325,5.416666666666667,27.613500595092773,32.827877044677734,34.77797317504883,31.679275512695312,32.69760513305664,32.145835876464844,22.25909423828125,17.679161071777344,19.128080368041992,18.886274337768555,17.443862915039062,16.398948669433594,17.87418556213379,17.245162963867188,15.098898887634277,14.937272071838379,14.72568416595459,13.683807373046875,11.23584270477295,13.431375503540039,26.57652053833008,1.0390186539004271,32.306505584716795,1.016138280836154,34.14685287475586,1.0184825319805546,31.086957931518555,1.0190535716772793,31.910779190063476,1.0246570583033012,31.28795623779297,1.0274188455184439,20.49257125854492,1.086203090741955,15.812025260925292,1.1180832802908633,16.957833099365235,1.1279790440181885,16.66562614440918,1.1332472104028528,14.909623908996583,1.1699733689803737,14.038421630859375,1.1681476095136856,15.417634010314941,1.1593338867802496,14.754776573181152,1.168785096699645,12.876751136779784,1.1725705286411403,12.251357650756836,1.2192340226812022,12.155015563964843,1.2114903587298427,11.107542991638184,1.231938276840172,9.071129608154298,1.2386376548597353,11.176677894592284,1.2017323600278993,1.0413728991729765,1.0203690242564751,1.0211205418743952,1.020958182719605,1.027257131385643,1.0293701974861513,1.0867434297119591,1.116313831695933,1.1238911629938948,1.1304774623828353,1.1674983318313847,1.1636283072907216,1.1536308332369087,1.164079183336268,1.170992064170749,1.216280431272251,1.2076143205594172,1.232728514656006,1.2388909282914962,1.1969191096838714
326,5.433333333333334,27.551124572753906,32.84969711303711,34.7504997253418,31.589242935180664,32.6387825012207,32.05561065673828,22.293798446655273,17.634258270263672,18.964466094970703,18.754636764526367,17.32209587097168,16.256694793701172,17.7544002532959,17.137998580932617,14.954302787780762,14.828489303588867,14.594376564025879,13.589306831359863,11.133878707885742,13.271308898925781,26.57652053833008,1.0366716189584788,32.306505584716795,1.016813688713436,34.14685287475586,1.017677964432037,31.086957931518555,1.01615741896549,31.910779190063476,1.0228137115305513,31.28795623779297,1.0245351410335346,20.49257125854492,1.0878965926425306,15.812025260925292,1.1152434921693102,16.957833099365235,1.118330743311808,16.66562614440918,1.1253484628789652,14.909623908996583,1.1618063592146943,14.038421630859375,1.1580144279158542,15.417634010314941,1.1515645164113752,14.754776573181152,1.1615220668324657,12.876751136779784,1.1613412908996028,12.251357650756836,1.2103547807758945,12.155015563964843,1.200687608109104,11.107542991638184,1.2234304959782702,9.071129608154298,1.2273971587703014,11.176677894592284,1.1874108768355005,1.0414205415497553,1.020447981652523,1.0212866976226167,1.0211418888639696,1.0273480179186074,1.029436534572078,1.0877218844439873,1.117773124898053,1.1236970482828545,1.1298546055762173,1.166883047887706,1.1615572554196034,1.1497657352000383,1.1613178157015542,1.1694477143824296,1.2153061341681748,1.2063907062097818,1.2314219815553202,1.237736654158055,1.1949304188661136
327,5.45,27.815549850463867,33.06100845336914,35.000247955322266,31.887706756591797,32.91757583618164,32.329124450683594,22.5477352142334,17.915441513061523,19.19172477722168,18.99923324584961,17.615875244140625,16.4815616607666,17.872554779052734,17.274486541748047,15.237324714660645,15.055740356445312,14.83176326751709,13.844372749328613,11.394926071166992,13.483892440795898,26.57652053833008,1.046621201234631,32.306505584716795,1.0233545180760522,34.14685287475586,1.0249919101973028,31.086957931518555,1.0257583526454153,31.910779190063476,1.0315503623437583,31.28795623779297,1.033276964624266,20.49257125854492,1.1002882424933145,15.812025260925292,1.1330263655304293,16.957833099365235,1.1317321419999153,16.66562614440918,1.1400251680446631,14.909623908996583,1.181510368850489,14.038421630859375,1.1740323872690002,15.417634010314941,1.1592281128930266,14.754776573181152,1.1707724922888236,12.876751136779784,1.183320587064727,12.251357650756836,1.2289038313655984,12.155015563964843,1.2202175463672642,11.107542991638184,1.246393802819465,9.071129608154298,1.256174981881393,11.176677894592284,1.2064311567321748,1.0412645670572982,1.0204045912624362,1.0213238091081471,1.021236328533044,1.027352002856657,1.0294146390422114,1.0884276928094911,1.1187856730960808,1.1232127645047958,1.128973494489076,1.165961002395875,1.1592451936123687,1.1454353724255601,1.1580604566571284,1.16732826652833,1.2141163513405278,1.2049288352717873,1.2298922008505593,1.2362216092884046,1.1925435925073224
328,5.466666666666667,27.823123931884766,33.10828399658203,35.01848220825195,31.81363296508789,32.856990814208984,32.285003662109375,22.499372482299805,17.888065338134766,19.120025634765625,18.870027542114258,17.456464767456055,16.284713745117188,17.60479164123535,17.03567123413086,15.029353141784668,14.90074634552002,14.641489028930664,13.627617835998535,11.168903350830078,13.280704498291016,26.57652053833008,1.0469061926957959,32.306505584716795,1.0248178624507298,34.14685287475586,1.0255259053211452,31.086957931518555,1.023375559460341,31.910779190063476,1.0296517868933812,31.28795623779297,1.0318668121605228,20.49257125854492,1.0979282296221415,15.812025260925292,1.1312950139499074,16.957833099365235,1.1275040580203213,16.66562614440918,1.1322723418012461,14.909623908996583,1.1708185849626085,14.038421630859375,1.1600103041014236,15.417634010314941,1.1418607828838798,14.754776573181152,1.1545868654558653,12.876751136779784,1.1671696518896308,12.251357650756836,1.216252661157069,12.155015563964843,1.2045635772229943,11.107542991638184,1.2268795940071964,9.071129608154298,1.2312582702809176,11.176677894592284,1.1882515201334327,1.040400987628582,1.0200621600229545,1.021034154787142,1.0208851646235584,1.0269042557568748,1.028917735517003,1.088160296944953,1.1183017346837414,1.121689715101148,1.127112024436037,1.1638598739985502,1.1555228965428335,1.139698051733217,1.153330921620217,1.1634261986973395,1.2113349261017345,1.2019438823543902,1.2267846692325821,1.2328537618001114,1.1885217384390532
329,5.483333333333333,27.952550888061523,33.184242248535156,35.0591926574707,31.998817443847656,33.04420471191406,32.48474884033203,22.57965087890625,17.96430778503418,19.171510696411133,18.893566131591797,17.44729995727539,16.279666900634766,17.537321090698242,17.02932357788086,15.08288860321045,14.950611114501953,14.720820426940918,13.765026092529297,11.298853874206543,13.40738296508789,26.57652053833008,1.05177616640022,32.306505584716795,1.0271690375647928,34.14685287475586,1.0267181220495234,31.086957931518555,1.0293325424230262,31.910779190063476,1.0355185786940457,31.28795623779297,1.0382509037484988,20.49257125854492,1.1018456685610434,15.812025260925292,1.136116815435883,16.957833099365235,1.1305401217286872,16.66562614440918,1.1336847453481382,14.909623908996583,1.170203894059833,14.038421630859375,1.159650801828652,15.417634010314941,1.1374845893322643,14.754776573181152,1.1541566551969353,12.876751136779784,1.1713271805128926,12.251357650756836,1.2203228034550415,12.155015563964843,1.2110902161723875,11.107542991638184,1.2392503097122092,9.071129608154298,1.245583996953332,11.176677894592284,1.199585699036286,1.040021161223713,1.0201320734626917,1.0211190579236233,1.0210238342683167,1.0269337494584285,1.0289138011198573,1.088291672791293,1.1182075369014501,1.1208884832548431,1.1260164188820496,1.162556982839261,1.1526251022768963,1.134576246840239,1.149271224097435,1.160169717379607,1.2095553401484507,1.1999750612077449,1.2248819182751605,1.2308588703497487,1.185634236341163
330,5.5,27.6373348236084,32.89737319946289,34.83191680908203,31.690898895263672,32.722084045410156,32.135337829589844,22.305923461914062,17.674043655395508,18.92624855041504,18.641422271728516,17.214893341064453,16.047075271606445,17.305248260498047,16.82134246826172,14.808038711547852,14.729554176330566,14.471428871154785,13.480844497680664,11.03371524810791,13.165603637695312,26.57652053833008,1.039915469135561,32.306505584716795,1.0182894313096373,34.14685287475586,1.0200622861743323,31.086957931518555,1.0194274706800048,31.910779190063476,1.0254241631178755,31.28795623779297,1.0270833155530088,20.49257125854492,1.088488271212575,15.812025260925292,1.1177596394986566,16.957833099365235,1.1160770624121479,16.66562614440918,1.1185551691966975,14.909623908996583,1.1546162026714069,14.038421630859375,1.143082583894733,15.417634010314941,1.1224321610514445,14.754776573181152,1.140060805721507,12.876751136779784,1.1499825192126096,12.251357650756836,1.202279338847041,12.155015563964843,1.190572631931238,11.107542991638184,1.2136657501869779,9.071129608154298,1.2163551536282085,11.176677894592284,1.1779532130979053,1.0394942117389525,1.0200459951847143,1.0210547351180472,1.0210028644136708,1.0267937120722515,1.0287411350629465,1.0878036635714605,1.117261889392123,1.11964654571672,1.1245799923163158,1.1608299122902126,1.1493620209999247,1.129082606339168,1.1448047847501277,1.1565601301598243,1.207118198865039,1.19740658736683,1.222166083794874,1.2280823756272878,1.1821545555696606
331,5.516666666666667,27.59322738647461,32.928890228271484,34.848899841308594,31.676517486572266,32.67717361450195,32.09930419921875,22.292125701904297,17.682743072509766,19.01263427734375,18.76384735107422,17.302127838134766,16.075401306152344,17.287973403930664,16.83600425720215,14.909440040588379,14.77640151977539,14.513830184936523,13.576537132263184,11.150572776794434,13.242785453796387,26.57652053833008,1.038255829865997,32.306505584716795,1.0192649942260892,34.14685287475586,1.0205596389549487,31.086957931518555,1.0189648519598622,31.910779190063476,1.0240167881791216,31.28795623779297,1.025931638207987,20.49257125854492,1.0878149657578478,15.812025260925292,1.1183098167827619,16.957833099365235,1.1211712113179975,16.66562614440918,1.1259011325757435,14.909623908996583,1.1604670878179917,14.038421630859375,1.145100334557217,15.417634010314941,1.1213117001197719,14.754776573181152,1.1410545035160964,12.876751136779784,1.1578572795433344,12.251357650756836,1.2061031879893385,12.155015563964843,1.194061011979672,11.107542991638184,1.222280853874135,9.071129608154298,1.229237510482803,11.176677894592284,1.1848588264500104,1.038347618605688,1.0195882004423058,1.0206164101478004,1.0204265269797885,1.0261153558931102,1.0280261963154431,1.0861193951614354,1.1146933622919035,1.1173920992966007,1.1221950352587062,1.1577967470786952,1.144717626339824,1.1223256494774394,1.1390459351131064,1.1518236985288155,1.203036730596033,1.1931741511111003,1.2178430153259812,1.2233292494096526,1.1769873553522427
